url;country;date;Zustand;Garantie;Marke;Modell;Angebotsnummer;Erstzulassung;Außenfarbe;Lackierung;Farbe laut Hersteller;Innenausstattung;Karosserieform;Anzahl Türen;Sitzplätze;Getriebeart;Gänge;Hubraum;Zylinder;Leergewicht;Antriebsart;Kraftstoff;"KraftstoffverbrauchWeitere Informationen zum offiziellen Kraftstoffverbrauch und den offiziellen spezifischen CO2-Emissionen neuer Personenkraftwagen können dem ""Leitfaden über den Kraftstoffverbrauch, die CO2-Emissionen und den Stromverbrauch neuer Personenkraftwagen"" entnommen werden, der an allen Verkaufsstellen und bei der Deutschen Automobil Treuhand GmbH unter www.dat.de unentgeltlich erhältlich ist.";"CO2-EmissionenWeitere Informationen zum offiziellen Kraftstoffverbrauch und den offiziellen spezifischen CO2-Emissionen neuer Personenkraftwagen können dem ""Leitfaden über den Kraftstoffverbrauch, die CO2-Emissionen und den Stromverbrauch neuer Personenkraftwagen"" entnommen werden, der an allen Verkaufsstellen und bei der Deutschen Automobil Treuhand GmbH unter www.dat.de unentgeltlich erhältlich ist.";Schadstoffklasse;haendler;privat;ort;price;ausstattung_liste;Fahrzeughalter;Länderversion;Feinstaubplakette;Nichtraucherfahrzeug;HU Prüfung;Scheckheftgepflegt;Letzter Kundendienst
/angebote/fiat-tipo-1-6-mjt-s-s-sw-lounge-diesel-blau-b506b8a5-9190-4f07-bf66-15c5d82646d2?;Italien;2021-02-17 21:36:23.798961;Tageszulassung;;Fiat;Tipo;3928653;2020;Blau;Metallic;Blu;;Kombi;5;5;Schaltgetriebe;6;1.598 cm³;4;;Front;Diesel;4,8 l/100 km (komb)5,2 l/100 km (innerorts)4,6 l/100 km (außerorts);124 g CO2/km (komb);Euro 6;True;False;10044 Pianezza - Torino - To;18600;['', 'ABS', 'Alufelgen', 'Armlehne', 'Beifahrerairbag', 'Bluetooth', 'Einparkhilfe', 'Einparkhilfe Kamera', 'Einparkhilfe Sensoren hinten', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Kopfairbag', 'Lederlenkrad', 'MP3', 'Nebelscheinwerfer', 'Radio', 'Reifendruckkontrollsystem', 'Seitenairbag', 'Sicherheit', 'Start/Stop-Automatik', 'Tempomat', 'Touchscreen', 'Unterhaltung/Media', 'Zentralverriegelung', 'teilb. Rücksitzbank'];;;;;;;
/angebote/fiat-tipo-sw-1-3-m-jet-95cv-easy-pack-tech-pack-confort-km0-diesel-weiss-84befd5a-425f-491d-99c4-422810cbee54?;Italien;2021-02-17 21:36:24.941293;Tageszulassung;24 Monate;Fiat;Tipo;;2020;Weiß;;Bianco;Stoff, Grau;Kombi;5;5;Schaltgetriebe;5;1.248 cm³;4;1.375 kg;Front;Diesel;4,2 l/100 km (komb)4,6 l/100 km (innerorts)4 l/100 km (außerorts);110 g CO2/km (komb);Euro 6d-TEMP;True;False;10090 Rosta - Torino - To;15990;['', 'ABS', 'Alufelgen', 'Android Auto', 'Apple CarPlay', 'Armlehne', 'Beifahrerairbag', 'Berganfahrassistent', 'Bluetooth', 'Bordcomputer', 'DAB-Radio', 'Dachreling', 'ESP', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Isofix', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Lordosenstütze', 'MP3', 'Multifunktionslenkrad', 'Nebelscheinwerfer', 'Radio', 'Reifendruckkontrollsystem', 'Reserverad', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Start/Stop-Automatik', 'Tagfahrlicht', 'Tempomat', 'Touchscreen', 'Traktionskontrolle', 'USB', 'Unterhaltung/Media', 'Volldigitales Kombiinstrument', 'Wegfahrsperre', 'Zentralverriegelung', 'teilb. Rücksitzbank'];0;;;;;;
/angebote/fiat-tipo-1-3-m-jet-95cv-sw-street-tua-da--171-diesel-silber-3135dfb7-7987-48fd-bd03-55187df69b9a?;Italien;2021-02-17 21:36:25.952788;Tageszulassung;;Fiat;Tipo;;2020;Silber;Metallic;;Stoff, Schwarz;Kombi;5;5;Schaltgetriebe;5;1.248 cm³;4;1.375 kg;Front;Diesel;3,9 l/100 km (komb)4,4 l/100 km (innerorts)3,4 l/100 km (außerorts);103 g CO2/km (komb);Euro 6d-TEMP;True;False;10154 Torino - To;14600;['', 'Alufelgen', 'Beifahrerairbag', 'Bordcomputer', 'Elektr. Fensterheber', 'Extras', 'Fahrerairbag', 'Isofix', 'Klimaanlage', 'Komfort', 'Multifunktionslenkrad', 'Nebelscheinwerfer', 'Radio', 'Raucherpaket', 'Reifendruckkontrollsystem', 'Seitenairbag', 'Sicherheit', 'Sommerreifen', 'Tempomat', 'Touchscreen', 'USB', 'Unterhaltung/Media', 'Wegfahrsperre', 'Zentralverriegelung', 'teilb. Rücksitzbank'];;;;;;;
/angebote/fiat-tipo-1-6-mjt-120cv-dct-lounge-sw-diesel-grau-fb7335b0-f837-441e-ac1d-a42a9915598d?;Italien;2021-02-17 21:36:26.991453;Tageszulassung;;Fiat;Tipo;;2020;Grau;Metallic;grigio maestro;Stoff, Schwarz;Kombi;5;5;Halbautomatik;6;1.598 cm³;4;1.405 kg;Front;Diesel;4,4 l/100 km (komb)4,9 l/100 km (innerorts)3,9 l/100 km (außerorts);117 g CO2/km (komb);Euro 6d-TEMP;True;False;29121 Piacenza;19900;['', 'ABS', 'Alufelgen', 'Android Auto', 'Apple CarPlay', 'Beifahrerairbag', 'Berganfahrassistent', 'Bluetooth', 'Bordcomputer', 'DAB-Radio', 'ESP', 'Einparkhilfe Kamera', 'Einparkhilfe Sensoren hinten', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Geschwindigkeits-begrenzungsanlage', 'Isofix', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'MP3', 'Multifunktionslenkrad', 'Notbremsassistent', 'Raucherpaket', 'Reifendruckkontrollsystem', 'Reserverad', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Sommerreifen', 'Spurhalteassistent', 'Start/Stop-Automatik', 'Tagfahrlicht', 'Touchscreen', 'USB', 'Unterhaltung/Media', 'Volldigitales Kombiinstrument', 'Zentralverriegelung'];;Italien;;;;;
/angebote/fiat-tipo-1-4-t-jet-120cv-sw-lounge-benzin-weiss-9c4bbe81-73d3-4ddb-a1f5-95167580d0e0?;Italien;2021-02-17 21:36:27.965166;Tageszulassung;24 Monate;Fiat;Tipo;13739294;2020;Weiß;Standardlackierung;Bianco;Stoff, Schwarz;Kombi;5;5;Schaltgetriebe;6;1.368 cm³;4;1.380 kg;Front;Benzin;6,7 l/100 km (komb)8,7 l/100 km (innerorts)5,5 l/100 km (außerorts);152 g CO2/km (komb);Euro 6d-TEMP;True;False;30034 Mira - Venezia;14690;['', 'ABS', 'Airbag hinten', 'Alufelgen', 'Beifahrerairbag', 'Berganfahrassistent', 'Bluetooth', 'Bordcomputer', 'ESP', 'Einparkhilfe', 'Einparkhilfe Sensoren hinten', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Isofix', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Kopfairbag', 'LED-Tagfahrlicht', 'Lederlenkrad', 'MP3', 'Multifunktionslenkrad', 'Nebelscheinwerfer', 'Radio', 'Reifendruckkontrollsystem', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Sprachsteuerung', 'Start/Stop-Automatik', 'Tagfahrlicht', 'Tempomat', 'Touchscreen', 'USB', 'Unterhaltung/Media', 'Verkehrszeichenerkennung', 'Zentralverriegelung', 'Zentralverriegelung mit Funkfernbedienung', 'teilb. Rücksitzbank'];;;;;;;
/angebote/fiat-tipo-sw-1-6-mjt-lounge-s-s-120cv-my20-diesel-grau-78490222-e4b9-4c95-9adf-0eb027c433fb?;Italien;2021-02-17 21:36:28.986124;Jahreswagen;;Fiat;Tipo;U17303-20081752;2020;Grau;;Grigio Pastello;;Kombi;5;5;Schaltgetriebe;;1.598 cm³;;1.465 kg;Front;Diesel;4,6 l/100 km (komb)5,6 l/100 km (innerorts)4 l/100 km (außerorts);1.160 g CO2/km (komb);Euro 6d-TEMP;True;False;01100 Viterbo - Vt;17500;['', 'Beifahrerairbag', 'Bluetooth', 'Bordcomputer', 'Elektrische Seitenspiegel', 'Isofix', 'Komfort', 'Kopfairbag', 'LED-Scheinwerfer', 'Multifunktionslenkrad', 'Navigationssystem', 'Servolenkung', 'Sicherheit', 'Traktionskontrolle', 'Unterhaltung/Media', 'teilb. Rücksitzbank'];1;;;;;;
/angebote/fiat-tipo-new-tipo-kmo-s-design-1-6mjet-120cv-full-opt-diesel-grau-67451899-be57-4978-ac03-59ac612de88d?;Italien;2021-02-17 21:36:29.931875;Tageszulassung;;Fiat;Tipo;69750975;2020;Grau;;;Sonstige, Sonstige;Kombi;;5;Schaltgetriebe;;1.598 cm³;;;;Diesel (Rußpartikelfilter);;;;True;False;84010 San Valentino Torio - Salerno - Sa;17500;['', 'ABS', 'Abstandstempomat', 'Alarmanlage', 'Alufelgen', 'Armlehne', 'Beifahrerairbag', 'Bluetooth', 'Bordcomputer', 'CD', 'DAB-Radio', 'Dachreling', 'ESP', 'Einparkhilfe', 'Einparkhilfe Kamera', 'Einparkhilfe Sensoren hinten', 'Einparkhilfe selbstlenkendes System', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Head-up display', 'Isofix', 'Katalysator', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Kurvenlicht', 'LED-Scheinwerfer', 'LED-Tagfahrlicht', 'Lederlenkrad', 'Lichtsensor', 'Lordosenstütze', 'MP3', 'Multifunktionslenkrad', 'Nebelscheinwerfer', 'Radio', 'Regensensor', 'Schiebedach', 'Schlüssellose Zentralverriegelung', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Soundsystem', 'Sportfahrwerk', 'Sportpaket', 'Sportsitze', 'Sprachsteuerung', 'Start/Stop-Automatik', 'TV', 'Tagfahrlicht', 'Tempomat', 'Touchscreen', 'USB', 'Unterhaltung/Media', 'Wegfahrsperre', 'Zentralverriegelung'];;;1 (Keine);;;;
/angebote/fiat-tipo-1-4-sw-street-km-zero-vari-colori-sensori-fendi-benzin-grau-9f796113-cc25-4bd9-8bda-2ab6e8f0abf4?;Italien;2021-02-17 21:36:30.936275;Tageszulassung;;Fiat;Tipo;14162202;2020;Grau;Metallic;Grigio Colosseo;;Kombi;5;5;Schaltgetriebe;6;1.368 cm³;4;1.280 kg;Front;Benzin;6,5 l/100 km (komb)5,3 l/100 km (innerorts)8,5 l/100 km (außerorts);132 g CO2/km (komb);Euro 6;True;False;31020 Villorba - Treviso - Tv;13450;['', 'ABS', 'Alufelgen', 'Beifahrerairbag', 'Einparkhilfe Sensoren hinten', 'Elektr. Fensterheber', 'Extras', 'Fahrerairbag', 'Getönte Scheiben', 'Klimaanlage', 'Komfort', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Tempomat', 'Wegfahrsperre', 'Zentralverriegelung'];;;;;;;
/angebote/fiat-tipo-1-4-sw-easy-navi-bluetooth-telecamera-benzin-grau-5138a125-21b6-42de-b711-5a78333ad14d?;Italien;2021-02-17 21:36:31.923663;Tageszulassung;12 Monate;Fiat;Tipo;;2020;Grau;;vari colori;Schwarz;Kombi;5;5;Schaltgetriebe;6;1.368 cm³;4;1.280 kg;Front;Benzin;5,7 l/100 km (komb)7,7 l/100 km (innerorts)4,5 l/100 km (außerorts);132 g CO2/km (komb);Euro 6;True;False;20060 Liscate - Milano;13900;['', 'ABS', 'Alufelgen', 'Beifahrerairbag', 'Bluetooth', 'DAB-Radio', 'ESP', 'Einparkhilfe Kamera', 'Einparkhilfe Sensoren hinten', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Getönte Scheiben', 'Isofix', 'Klimaanlage', 'Komfort', 'LED-Tagfahrlicht', 'Lederlenkrad', 'MP3', 'Multifunktionslenkrad', 'Navigationssystem', 'Radio', 'Reifendruckkontrollsystem', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Tagfahrlicht', 'USB', 'Unterhaltung/Media', 'Wegfahrsperre', 'Zentralverriegelung', 'Zentralverriegelung mit Funkfernbedienung', 'teilb. Rücksitzbank'];1;Deutsche Ausführung;;;;;
/angebote/fiat-tipo-1-4-sw-lounge-95cv-benzin-grau-ded2d7c5-a59f-4719-b77a-39ba25ac94a0?;Italien;2021-02-17 21:36:32.783939;Jahreswagen;20 Monate;Fiat;Tipo;14630032;2020;Grau;Metallic;Grigio;Stoff, Grau;Kombi;5;5;Schaltgetriebe;6;1.368 cm³;4;1.280 kg;Front;Benzin;5,8 l/100 km (komb)7,8 l/100 km (innerorts)4,6 l/100 km (außerorts);132 g CO2/km (komb);Euro 6;True;False;33050 Rivignano Teor - Udine;14550;['', 'ABS', 'Alufelgen', 'Armlehne', 'Beifahrerairbag', 'Bluetooth', 'Einparkhilfe', 'Einparkhilfe Kamera', 'Einparkhilfe Sensoren hinten', 'Elektr. Fensterheber', 'Elektrische Sitze', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Getönte Scheiben', 'Isofix', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Lederlenkrad', 'MP3', 'Multifunktionslenkrad', 'Nebelscheinwerfer', 'Notbremsassistent', 'Radio', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Start/Stop-Automatik', 'Tagfahrlicht', 'Tempomat', 'Touchscreen', 'USB', 'Unterhaltung/Media', 'Wegfahrsperre', 'Xenonscheinwerfer', 'Zentralverriegelung', 'Zentralverriegelung mit Funkfernbedienung', 'teilb. Rücksitzbank'];1;;;;;;
/angebote/fiat-tipo-1-6-mjt-120cv-wagon-lounge-prezzo-senza-vincoli-diesel-grau-4f10699e-dc7c-422d-b7ca-245e03a205aa?;Italien;2021-02-17 21:36:33.696828;Tageszulassung;;Fiat;Tipo;;2020;Grau;Metallic;;Stoff, Grau;Kombi;5;5;Schaltgetriebe;6;1.598 cm³;4;1.395 kg;Front;Diesel (Rußpartikelfilter);4,3 l/100 km (komb)4,8 l/100 km (innerorts)3,8 l/100 km (außerorts);113 g CO2/km (komb);Euro 6d-TEMP;True;False;12011 Borgo San Dalmazzo - Cuneo - Cn;18850;['', 'ABS', 'Alufelgen', 'Ambientebeleuchtung', 'Android Auto', 'Apple CarPlay', 'Armlehne', 'Beifahrerairbag', 'Berganfahrassistent', 'Bluetooth', 'Bordcomputer', 'DAB-Radio', 'ESP', 'Einparkhilfe Kamera', 'Einparkhilfe Sensoren hinten', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Isofix', 'Katalysator', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Kurvenlicht', 'LED-Tagfahrlicht', 'Lederlenkrad', 'MP3', 'Multifunktionslenkrad', 'Nebelscheinwerfer', 'Pannenkit', 'Radio', 'Raucherpaket', 'Reifendruckkontrollsystem', 'Schaltwippen', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Sommerreifen', 'Soundsystem', 'Sprachsteuerung', 'Start/Stop-Automatik', 'Tagfahrlicht', 'Tempomat', 'Touchscreen', 'Traktionskontrolle', 'USB', 'Unterhaltung/Media', 'Wegfahrsperre', 'Windschott(für Cabrio)', 'Zentralverriegelung', 'Zentralverriegelung mit Funkfernbedienung', 'teilb. Rücksitzbank'];;Italien;;;;;
/angebote/fiat-tipo-1-6-mjt-s-s-sw-lounge-diesel-beige-fca31141-fe95-4998-a5cb-5cc3c3b62010?;Italien;2021-02-17 21:36:34.561214;Tageszulassung;;Fiat;Tipo;3712252;2020;Beige;Metallic;Beige;Stoff, Schwarz;Kombi;5;5;Schaltgetriebe;6;1.598 cm³;4;;Front;Diesel;3,7 l/100 km (komb)4,1 l/100 km (innerorts)3,5 l/100 km (außerorts);125 g CO2/km (komb);Euro 6;True;False;13900 Biella - Bi;19390;['', 'ABS', 'Alufelgen', 'Armlehne', 'Beifahrerairbag', 'Bluetooth', 'Einparkhilfe', 'Einparkhilfe Kamera', 'Einparkhilfe Sensoren hinten', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Kopfairbag', 'Lederlenkrad', 'MP3', 'Nebelscheinwerfer', 'Radio', 'Reifendruckkontrollsystem', 'Seitenairbag', 'Sicherheit', 'Start/Stop-Automatik', 'Tagfahrlicht', 'Tempomat', 'Touchscreen', 'Unterhaltung/Media', 'Zentralverriegelung', 'teilb. Rücksitzbank'];;;;;;;
/angebote/fiat-tipo-1-4-sw-street-km0-benzin-silber-edf2699f-673b-41b5-9fd0-f33dbb77a514?;Italien;2021-02-17 21:36:35.494119;Tageszulassung;24 Monate;Fiat;Tipo;14091798;2020;Silber;Metallic;Argento;Stoff, Schwarz;Kombi;5;5;Schaltgetriebe;6;1.368 cm³;4;1.280 kg;Front;Benzin;5,8 l/100 km (komb)7,8 l/100 km (innerorts)4,6 l/100 km (außerorts);132 g CO2/km (komb);Euro 6d-TEMP;True;False;21100 Arsago Seprio - Varese;14300;['', 'ABS', 'Alufelgen', 'Beifahrerairbag', 'Bluetooth', 'ESP', 'Einparkhilfe', 'Einparkhilfe Sensoren hinten', 'Elektr. Fensterheber', 'Extras', 'Fahrerairbag', 'Getönte Scheiben', 'Klimaanlage', 'Komfort', 'MP3', 'Multifunktionslenkrad', 'Nebelscheinwerfer', 'Radio', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Tagfahrlicht', 'Tempomat', 'Touchscreen', 'USB', 'Unterhaltung/Media', 'Wegfahrsperre', 'Zentralverriegelung'];;;;;;;
/angebote/fiat-tipo-van-1-6-mjt-s-s-sw-pop-piu-iva-diesel-weiss-3a19f9ea-fbfb-4cc8-9975-b97298cdc21d?;Italien;2021-02-17 21:36:35.823392;Tageszulassung;;Fiat;Tipo;4040793;2020;Weiß;;Bianco;;Kombi;5;2;Schaltgetriebe;6;1.598 cm³;4;;Front;Diesel;3,7 l/100 km (komb)4,4 l/100 km (innerorts)3,3 l/100 km (außerorts);98 g CO2/km (komb);Euro 6;True;False;21013 Gallarate - Varese - Va;10990;[];;;;;;;
/angebote/fiat-tipo-1-0-sw-life-benzin-grau-bdf58d74-0580-4dcf-ac09-2b109fe754d2?;Italien;2021-02-17 21:36:36.866944;Vorführfahrzeug;24 Monate;Fiat;Tipo;69332545;2020;Grau;Metallic;;Stoff, Sonstige;Kombi;5;5;Schaltgetriebe;5;999 cm³;3;;Front;Super 95;5,3 l/100 km (komb)6,7 l/100 km (innerorts)4,5 l/100 km (außerorts);126 g CO2/km (komb);Euro 6;True;False;20025 Legnano - Milano - Mi;21400;['', 'ABS', 'Alufelgen', 'Beifahrerairbag', 'Bluetooth', 'Bordcomputer', 'Einparkhilfe', 'Einparkhilfe Kamera', 'Einparkhilfe Sensoren hinten', 'Einparkhilfe Sensoren vorne', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Isofix', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'LED-Scheinwerfer', 'LED-Tagfahrlicht', 'MP3', 'Multifunktionslenkrad', 'Navigationssystem', 'Nebelscheinwerfer', 'Radio', 'Reifendruckkontrollsystem', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Sprachsteuerung', 'Tagfahrlicht', 'Tempomat', 'Touchscreen', 'USB', 'Unterhaltung/Media', 'Zentralverriegelung'];;;1 (Keine);;;;
/angebote/fiat-tipo-1-6-mjt-s-s-sw-s-design-diesel-schwarz-78364d7d-3898-4151-83e5-81fc4c4e12f6?;Italien;2021-02-17 21:36:37.822280;Tageszulassung;;Fiat;Tipo;4550883;2020;Schwarz;Metallic;Nero;Stoff, Schwarz;Kombi;5;5;Schaltgetriebe;6;1.598 cm³;4;;Front;Diesel;4,6 l/100 km (komb)5 l/100 km (innerorts)4,4 l/100 km (außerorts);120 g CO2/km (komb);Euro 6d-TEMP;True;False;71121 Foggia - Fg;21800;['', 'ABS', 'Alufelgen', 'Armlehne', 'Beifahrerairbag', 'Bluetooth', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Kopfairbag', 'Lederlenkrad', 'MP3', 'Nebelscheinwerfer', 'Radio', 'Reifendruckkontrollsystem', 'Seitenairbag', 'Sicherheit', 'Start/Stop-Automatik', 'Tagfahrlicht', 'Tempomat', 'Touchscreen', 'Unterhaltung/Media', 'Xenonscheinwerfer', 'Zentralverriegelung', 'teilb. Rücksitzbank'];;;;;;;
/angebote/fiat-tipo-1-6-mjt-s-s-sw-lounge-diesel-grau-471f06be-cb4a-498b-98f9-b19eeb2ed908?;Italien;2021-02-17 21:36:38.844968;Tageszulassung;24 Monate;Fiat;Tipo;13885777;2020;Grau;Metallic;Grigio;;Kombi;5;5;Schaltgetriebe;6;1.598 cm³;4;1.395 kg;Front;Diesel (Rußpartikelfilter);4,3 l/100 km (komb)4,8 l/100 km (innerorts)3,8 l/100 km (außerorts);113 g CO2/km (komb);Euro 6;True;False;31020 Lancenigo di Villorba TV;19300;['', 'ABS', 'Alufelgen', 'Beifahrerairbag', 'Einparkhilfe', 'Elektr. Fensterheber', 'Extras', 'Fahrerairbag', 'Klimaanlage', 'Komfort', 'Nebelscheinwerfer', 'Radio', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Tempomat', 'Unterhaltung/Media', 'Wegfahrsperre', 'Xenonscheinwerfer', 'Zentralverriegelung'];;;;;;;
/angebote/fiat-tipo-sw-1-6-mjt-s-s-pop-van-autocarro-km0-diesel-weiss-3ea6a90c-c633-4b47-b92b-313b256d3831?;Italien;2021-02-17 21:36:39.485081;Tageszulassung;;Fiat;Tipo;4456480;2020;Weiß;;Bianco;Stoff;Kombi;5;2;Schaltgetriebe;6;1.598 cm³;4;;Front;Diesel;4,6 l/100 km (komb)5 l/100 km (innerorts)4,4 l/100 km (außerorts);121 g CO2/km (komb);Euro 6;True;False;24035 Curno BG;9655;['', 'Armlehne', 'Beifahrerairbag', 'Bordcomputer', 'Dachreling', 'Einparkhilfe', 'Einparkhilfe Sensoren hinten', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Elektrische Sitze', 'Extras', 'Fahrerairbag', 'Klimaanlage', 'Komfort', 'Lederlenkrad', 'Lordosenstütze', 'Nebelscheinwerfer', 'Radio', 'Reifendruckkontrollsystem', 'Seitenairbag', 'Sicherheit', 'Tagfahrlicht', 'Unterhaltung/Media'];;;;;;;
/angebote/fiat-tipo-station-wagon-my20-1-6-mjt-120cv-mirror-euro-6d-te-diesel-blau-912c7304-13b1-41fa-a777-91b972e929d8?;Italien;2021-02-17 21:36:40.451716;Tageszulassung;;Fiat;Tipo;3871809;2020;Blau;;Blu;;Kombi;;;Schaltgetriebe;;;;;;Diesel;;;;True;False;50019 Sesto Fiorentino - Firenze;17950;['', 'Einparkhilfe', 'Einparkhilfe Sensoren hinten', 'Klimaanlage', 'Klimaautomatik', 'Komfort'];;;;;;;
/angebote/fiat-tipo-1-6-mjt-120cv-dct-navi-cam-diesel-silber-594777d9-3729-49d3-8744-643a21706028?;Italien;2021-02-17 21:36:40.908040;Gebraucht;;Fiat;Tipo;;2020;Silber;Metallic;;Stoff, Grau;Kombi;5;5;Halbautomatik;6;1.598 cm³;4;1.405 kg;Front;Diesel (Rußpartikelfilter);4,4 l/100 km (komb)4,9 l/100 km (innerorts)3,9 l/100 km (außerorts);117 g CO2/km (komb);Euro 6d-TEMP;True;False;88831 Corazzo Scandale - Crotone - Kr;16950;['', 'ABS', 'Abstandstempomat', 'Alarmanlage', 'Alufelgen', 'Armlehne', 'Beifahrerairbag', 'Bluetooth', 'Bordcomputer', 'ESP', 'Einparkhilfe Kamera', 'Einparkhilfe Sensoren hinten', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Geschwindigkeits-begrenzungsanlage', 'Isofix', 'Katalysator', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'LED-Tagfahrlicht', 'Lederlenkrad', 'Lordosenstütze', 'MP3', 'Multifunktionslenkrad', 'Navigationssystem', 'Nebelscheinwerfer', 'Radio', 'Raucherpaket', 'Reifendruckkontrollsystem', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Sprachsteuerung', 'Start/Stop-Automatik', 'Tempomat', 'Touchscreen', 'USB', 'Unterhaltung/Media', 'Zentralverriegelung', 'Zentralverriegelung mit Funkfernbedienung', 'teilb. Rücksitzbank'];;Italien;;;;;
/angebote/fiat-tipo-1-4-t-jet-120cv-sw-lounge-camera-anticollision-autogas-lpg-weiss-da01e11d-1d09-42c6-9d5c-b701b3d62942?;Italien;2021-02-17 21:36:41.809497;Tageszulassung;;Fiat;Tipo;14139652;2020;Weiß;Standardlackierung;Bianco;Stoff, Grau;Kombi;5;5;Schaltgetriebe;6;1.368 cm³;4;1.380 kg;Front;Autogas (LPG);6,7 l/100 km (komb)8,7 l/100 km (innerorts)5,5 l/100 km (außerorts);152 g CO2/km (komb);Euro 6;True;False;30035 Mirano - Venezia - Ve;16300;['', 'ABS', 'Alufelgen', 'Beifahrerairbag', 'Bluetooth', 'Bordcomputer', 'ESP', 'Einparkhilfe', 'Einparkhilfe Kamera', 'Einparkhilfe Sensoren hinten', 'Elektr. Fensterheber', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Isofix', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'MP3', 'Multifunktionslenkrad', 'Nebelscheinwerfer', 'Radio', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Start/Stop-Automatik', 'Tagfahrlicht', 'Tempomat', 'Traktionskontrolle', 'Unterhaltung/Media', 'Wegfahrsperre', 'Zentralverriegelung'];;;;;;;
/angebote/fiat-tipo-1-4-t-jet-120-cv-sw-lounge-gpl-autogas-lpg-weiss-20c19de4-b1fd-491e-9bfa-82e47c19de08?;Italien;2021-02-17 21:36:42.468141;Tageszulassung;24 Monate;Fiat;Tipo;14665747;2020;Weiß;Metallic;Bianco;Stoff, Grau;Kombi;5;5;Schaltgetriebe;6;1.368 cm³;4;1.380 kg;Front;Autogas (LPG);6,7 l/100 km (komb)8,7 l/100 km (innerorts)5,5 l/100 km (außerorts);152 g CO2/km (komb);Euro 6;True;False;10156 Torino;15000;['', 'ABS', 'Alufelgen', 'Beifahrerairbag', 'Einparkhilfe', 'Elektr. Fensterheber', 'Extras', 'Fahrerairbag', 'Klimaanlage', 'Komfort', 'Nebelscheinwerfer', 'Radio', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Tempomat', 'Unterhaltung/Media', 'Wegfahrsperre', 'Xenonscheinwerfer', 'Zentralverriegelung'];;;;;;;
